Filename;meta_class;width;height;ClassId;xmin;ymin;xmax;ymax
53417ee5a53e4d598c394fec1b6d395b.jpg;4;62;70;warn_roundabout;0;0;62;70
8e0be15f49744ed182f69d196c6fe183.jpg;4;65;68;forb_speed_over_30;0;0;65;68
53de4a22243c4848bf0f360cc9c889fb.jpg;4;54;89;warn_crosswalk;0;0;54;89
07595fd846c040fb8ae210fb1fc53af4.jpg;4;58;91;forb_speed_over_30;0;0;58;91
709fab86759c445992c9557279bfd552.jpg;4;71;87;warn_speed_bumper;0;0;71;87
3cb8eda699844ca598ddd3786b7b3b45.jpg;4;45;80;info_crosswalk;0;0;45;80
9fb8a59addf247d78c2bdd12a18fdc4b.jpg;4;39;78;info_crosswalk;0;0;39;78
6beddc31a5ed4a1dbb670e6912c6e825.jpg;4;29;33;forb_weight_over_3.5t;0;0;29;33
01d4ae3977c8488babeca4f8cfe4c53f.jpg;4;65;72;forb_stopping;0;0;65;72
3ce44e5c78e14b2589619d271a15e903.jpg;4;45;86;prio_priority_road;0;0;45;86
de744ddbca0a4e8aaf4921ef78b6f4a4.jpg;4;41;63;info_crosswalk;0;0;41;63
f3b7d205b6974e9f9b7ebc6962015759.jpg;4;335;147;prio_priority_road;0;0;335;147
615cfd2d4e244c2b914edd615fa9a967.jpg;4;32;59;forb_speed_over_30;0;0;32;59
d075c53e0f8143dbb6b731366e92c66b.jpg;4;61;70;mand_pass_left_right;0;0;61;70
ce7e0b75f35144c9829921e2ece1d3b8.jpg;4;85;67;prio_give_way;0;0;85;67
323617ea8eca43eeab7d1f4b9b57ab97.jpg;4;18;20;info_crosswalk;0;0;18;20
17edfcef67fd4c4d8a21cb05abce29c9.jpg;4;185;190;forb_ahead;0;0;185;190
40a368148eb44bad889a3c1e8ab3b93d.jpg;4;20;21;forb_speed_over_50;0;0;20;21
df671e71fd1c4f71984efe9ddf0d27c0.jpg;4;74;77;info_parking;0;0;74;77
96611a5d9074485e8b8581b7d7143023.jpg;4;22;21;info_crosswalk;0;0;22;21
89519c96e81149e8b9e9839471233a10.jpg;4;30;32;forb_right;0;0;30;32
e8206bc9e79d46bca2f7c8a6d6afb4ea.jpg;4;35;35;prio_give_way;0;0;35;35
f6060645db634cf08403f1dcd6c9a3b2.jpg;4;79;86;mand_pass_right;0;0;79;86
0955cee03af8476bb01fd5f69eaf850a.jpg;4;20;21;mand_pass_left_right;0;0;20;21
4e9b2f410f90475db9f71bc1a4481a31.jpg;4;9;10;prio_give_way;0;0;9;10
d06490c1569e4b178ea761922579491b.jpg;4;28;27;forb_trucks;0;0;28;27
fdd32d7e467b49878a7656a9dbefec53.jpg;4;10;11;info_crosswalk;0;0;10;11
3c30f78ec54c41108ba5b1c95247281a.jpg;4;64;63;mand_straigh_left;0;0;64;63
92a15deb8ffa4e8e952833bfac168bff.jpg;4;25;22;prio_give_way;0;0;25;22
7f3799d8a2454a958aeccb3b3afc0d65.jpg;4;26;22;mand_roundabout;0;0;26;22
f251d3600c9d45058a4eb75b4080b049.jpg;4;20;21;mand_roundabout;0;0;20;21
45f450b38e964a30a1a4fd3ff672f937.jpg;4;9;8;info_crosswalk;0;0;9;8
09ab533d1704497ca4df4139a81382a8.jpg;4;20;20;forb_right;0;0;20;20
f4301a36763d4234a5454e3205b8992a.jpg;4;41;46;forb_speed_over_70;0;0;41;46
15f381c456c7423ca614e0db318cbc9e.jpg;4;41;48;mand_pass_right;0;0;41;48
d2f90b52b8644a4382b31424ea4ec1ee.jpg;4;39;48;forb_ahead;0;0;39;48
5cfb1489f3a64493a8b3aa26ebb46872.jpg;4;43;52;forb_speed_over_40;0;0;43;52
973c48d77e6140d4a6255e2c1e51def6.jpg;4;58;61;warn_children;0;0;58;61
d9b834b99b214624bdf983212fcc7d96.jpg;4;57;58;info_crosswalk;0;0;57;58
062f2815b3434c91a4e221604d757d7c.jpg;4;18;16;forb_weight_over_7.5t;0;0;18;16
0b3ea7becadc4262be1386c7690c1786.jpg;4;28;29;forb_weight_over_7.5t;0;0;28;29
fa492bdfb7bf483c994dc22d0796dab5.jpg;4;72;61;warn_traffic_light;0;0;72;61
d4d0d04393f54d088c3e152fa010b45a.jpg;4;77;63;warn_crosswalk;0;0;77;63
7955dddfc6854e8d8a5014d6a6907153.jpg;4;8;7;info_parking;0;0;8;7
7f00f9b805294542a61f3d330d2772a5.jpg;4;28;56;forb_speed_over_30;0;0;28;56
fb1627f42b6e4b1f90bfe73ac7f532c2.jpg;4;21;52;warn_construction;0;0;21;52
63d7884c16aa4b979cd8bc5bc991a11e.jpg;4;17;54;forb_ahead;0;0;17;54
b19558b2ab8b4472aecb0dc30ae0a7f4.jpg;4;89;91;info_crosswalk;0;0;89;91
54777b1ca8a4455fabd4033074155b77.jpg;4;81;82;forb_weight_over_3.5t;0;0;81;82
e893182556dc447881010e6eb6dcfa93.jpg;4;44;50;forb_overtake;0;0;44;50
121a9099241d4a9fa05be984bc4a85f8.jpg;4;41;43;prio_priority_road;0;0;41;43
0bad089fd1ff422187f9b0bbaddc56b3.jpg;4;41;41;forb_u_turn;0;0;41;41
919a2765a48f4358a8c87dc3b8ecebc3.jpg;4;31;32;forb_overtake;0;0;31;32
1200429619e44737998600a36256ff4b.jpg;4;39;56;info_parking;0;0;39;56
494ebd95cb974fa8b969b26778ee8bff.jpg;4;15;15;forb_right;0;0;15;15
8196729038554bfab9f6fe74847c13b7.jpg;4;24;33;info_bus_station;0;0;24;33
a2edc9336f054bafb56d6ad9d9edb042.jpg;4;143;90;info_crosswalk;0;0;143;90
3dc299dee15e45bc97fc8880e80d33f3.jpg;4;41;39;warn_children;0;0;41;39
9696143121654566b0011f7eba153eb5.jpg;4;32;41;info_parking;0;0;32;41
6212712ae0404963a4df314c52e55bba.jpg;4;140;135;mand_roundabout;0;0;140;135
48270018d4fc4c908ce0dd43cc0e2227.jpg;4;201;188;prio_give_way;0;0;201;188
29b2a55ff07f4070bc74d4c799b036c3.jpg;4;132;78;info_one_way_traffic;0;0;132;78
54537d6c60234f0e99f2816dec9c6f2e.jpg;4;122;72;forb_stopping;0;0;122;72
96e8244b44634475a83576c26400e54d.jpg;4;43;46;forb_overtake;0;0;43;46
d9ab79f5c16b4d32874d9c653bf71352.jpg;4;14;14;mand_bike_lane;0;0;14;14
60e31ca03019477f8cb29d469078672f.jpg;4;136;114;forb_right;0;0;136;114
ce45c17eb2cc453fa54d7438fd14d1cd.jpg;4;147;135;info_crosswalk;0;0;147;135
d3648e4919c14cc6818c3db5fa42cf05.jpg;4;23;24;forb_ahead;0;0;23;24
3e21cd19ec8247178da8b346a982d3a9.jpg;4;51;52;forb_weight_over_3.5t;0;0;51;52
f23a2c5507f745a28e2c2088e23931c6.jpg;4;32;58;info_crosswalk;0;0;32;58
09af09a6ee274c268eb80026c10f057b.jpg;4;27;53;info_one_way_traffic;0;0;27;53
ea2939c813b74917b359b407800a436e.jpg;4;16;29;forb_ahead;0;0;16;29
2880cd8ebb394856ae2b104c45a6d403.jpg;4;23;52;forb_speed_over_30;0;0;23;52
614983a27cea47dcac0f351e8621537d.jpg;4;25;53;forb_weight_over_7.5t;0;0;25;53
de87bfb1e618459aac2f8e68e94c92af.jpg;4;34;105;info_bus_station;0;0;34;105
aed55c90d8f24a27b3ebd5ab29f24b90.jpg;4;28;36;mand_pass_right;0;0;28;36
c49e24f6e03441c587492ee565d767fd.jpg;4;50;72;forb_speed_over_50;0;0;50;72
2c57426b41a54bc5b7f41991fb63fcc0.jpg;4;54;61;warn_roundabout;0;0;54;61
09b22f3cd3944165808af5a9da822464.jpg;4;99;159;info_one_way_traffic;0;0;99;159
b2763897c56b4132acac7d29b8d40e14.jpg;4;150;167;info_crosswalk;0;0;150;167
4d5d1160c1fc4d30aee5350fa518febe.jpg;4;50;51;mand_pass_right;0;0;50;51
6f45f432956448a996a9b0239cb80c6d.jpg;4;47;46;warn_crosswalk;0;0;47;46
5931377d776548858134e38e8676ff8f.jpg;4;138;52;warn_crosswalk;0;0;138;52
14bbe67c91254dc6a53a8656e2903aa0.jpg;4;101;98;mand_roundabout;0;0;101;98
a0fe1a0180104775a63a6d3b8c59ff7a.jpg;4;142;124;prio_give_way;0;0;142;124
301676cd867347ae9ef76dcaa004bf4f.jpg;4;29;38;info_parking;0;0;29;38
a698cf7240114b2d93419200a0ebba38.jpg;4;122;149;mand_straight_right;0;0;122;149
4895b5bc8db24b57a16b45055c34afdf.jpg;4;130;146;prio_give_way;0;0;130;146
fea29c5d2e7d44508790ce4f97774722.jpg;4;29;53;warn_speed_bumper;0;0;29;53
9c8094135c3d4be0abaab6c839cb89fc.jpg;4;22;58;forb_speed_over_30;0;0;22;58
90fec3a4cb604a3d8fc79278e1796101.jpg;4;33;56;info_one_way_traffic;0;0;33;56
c39441ff37984e40b665d18e5beec106.jpg;4;54;57;prio_give_way;0;0;54;57
605c9e55c8434f68b943947f969afc74.jpg;4;38;45;mand_right;0;0;38;45
49b1bdca454b434ca4327a4908899cf2.jpg;4;158;43;prio_give_way;0;0;158;43
36c855a3ece144be86b359563bcee583.jpg;4;98;119;info_one_way_traffic;0;0;98;119
dbfbdf19ceb34cffac52dcf8aa47ab92.jpg;4;38;38;forb_speed_over_40;0;0;38;38
066bf5e824214841bb1fb2d31fbb01eb.jpg;4;40;40;forb_weight_over_3.5t;0;0;40;40
f86789286f1e4f64a772bb290c19b0dd.jpg;4;40;41;prio_give_way;0;0;40;41
4e40e61b19204428857a8d38d7ca385c.jpg;4;43;45;info_crosswalk;0;0;43;45
1cfa3e0acbba4a6c906d9d59d46e8699.jpg;4;41;38;warn_construction;0;0;41;38
bbd663e1e6f448788fdf71cb01a580e3.jpg;4;123;176;warn_poor_road_surface;0;0;123;176
4699b2154ee74963bac6f7bdde5aebd6.jpg;4;52;57;warn_children;0;0;52;57
8a275c049aae461e83be11b8c85da52a.jpg;4;46;50;forb_u_turn;0;0;46;50
bcb4595202704e4589947f8691737cf1.jpg;4;151;148;forb_weight_over_3.5t;0;0;151;148
2e2a8c1ca84f4e90b97856bb93c833d7.jpg;4;35;52;mand_pass_right;0;0;35;52
c7ab2d39033c4a958c6544d4f96d12b8.jpg;4;58;64;info_one_way_traffic;0;0;58;64
fe8c66e49e8e456b8e918ede0b52ade7.jpg;4;17;27;info_parking;0;0;17;27
01ed1f3864d641e6b59953b5e32f6d53.jpg;4;80;101;info_crosswalk;0;0;80;101
60cc1cb71e45482280a27ad12cdfe44e.jpg;4;47;52;forb_weight_over_7.5t;0;0;47;52
f66f1c3a5cd64ea7861ad409edbd63af.jpg;4;90;93;mand_pass_right;0;0;90;93
591417ab6803427c89a347956f45c892.jpg;4;37;38;mand_pass_right;0;0;37;38
7f980bbaff464dd6bd1168f158324124.jpg;4;32;40;warn_crosswalk;0;0;32;40
02955dcfcab3483b94b263b1e0c8ac08.jpg;4;26;30;forb_speed_over_40;0;0;26;30
535592ce73484228b0f2af17f7ab0a93.jpg;4;85;166;mand_straigh_left;0;0;85;166
20ce6461871c4aa4bee810c66b78fd4c.jpg;4;26;26;forb_left;0;0;26;26
e4891ad13773433cad44f0374b731292.jpg;4;8;9;prio_give_way;0;0;8;9
1711d9de5fd9419381be4ce55f7af834.jpg;4;41;35;warn_crosswalk;0;0;41;35
cf48392c37cc414a84307275795716a4.jpg;4;190;282;prio_give_way;0;0;190;282
c9baa8ef9c064f969978dd30ca8da419.jpg;4;154;156;prio_priority_road;0;0;154;156
63ae04f808e9409dbfac7463910623ee.jpg;4;77;84;forb_weight_over_7.5t;0;0;77;84
8e4e3a81c1f541ad8bfc1924618db13f.jpg;4;88;90;forb_speed_over_30;0;0;88;90
2eb8805083be496299b68b248aaad4b7.jpg;4;38;48;info_bus_station;0;0;38;48
3d1231dbf8a945f1981ae7bd0c6b8fb5.jpg;4;22;24;forb_overtake;0;0;22;24
a4614822028a47f38d05f38a5822d211.jpg;4;18;25;info_bus_station;0;0;18;25
3612e60573314415b3e86bd1fd3e28dd.jpg;4;39;33;warn_wild_animals;0;0;39;33
e85ef7356e3049c9870538d2069b1a7a.jpg;4;119;131;info_one_way_traffic;0;0;119;131
fbe6e49b713c4db1bb2bbdc42a8c4961.jpg;4;73;159;forb_weight_over_7.5t;0;0;73;159
f3e4ed3bac6249a3bf6c93ed98a66972.jpg;4;168;169;info_crosswalk;0;0;168;169
7c7bf00158794f01b55655bc4110ab92.jpg;4;38;39;forb_stopping;0;0;38;39
7249886dad904af2b4879dbceddc177d.jpg;4;27;27;prio_give_way;0;0;27;27
e9c7df8d44b248c8b7eb61447d72d795.jpg;4;30;30;info_crosswalk;0;0;30;30
f06556210239443f8dd6a64242098efb.jpg;4;28;27;mand_left_right;0;0;28;27
d00b8dd8643a4c22b296bc1c99a068a8.jpg;4;113;202;warn_wild_animals;0;0;113;202
eca030b1735642d784a1b42a9d3a7853.jpg;4;93;245;warn_wild_animals;0;0;93;245
589da9d40511471cb92249b4bc598608.jpg;4;26;28;forb_speed_over_20;0;0;26;28
2f584c33f8d945aaae5b7b83846da057.jpg;4;85;78;warn_speed_bumper;0;0;85;78
c500ed15eb8f4bb09c33c72a8fd0b5ca.jpg;4;52;54;info_crosswalk;0;0;52;54
34bb55ed0a974fe0be67e208205ab96b.jpg;4;15;16;info_crosswalk;0;0;15;16
fed5bc208da345c2a7074eb5c0dec98c.jpg;4;35;31;forb_speed_over_30;0;0;35;31
7bb24484bc21486ca8733b5541e0905b.jpg;4;50;42;warn_roundabout;0;0;50;42
23ddf4165f534b00ac5494f751aece75.jpg;4;31;32;mand_straight_right;0;0;31;32
3b16d7f931634eacb1ff326f051a7975.jpg;4;44;42;prio_priority_road;0;0;44;42
f535eb0768a0464d8013aac5d2826e76.jpg;4;36;35;info_crosswalk;0;0;36;35
602bb05c9c224e2ba717e1b80fb9d527.jpg;4;43;45;forb_overtake;0;0;43;45
5e790715ab81435ca60fe636435b9a56.jpg;4;44;43;forb_speed_over_30;0;0;44;43
24cdfa546b034df5b26d8eaa94f68441.jpg;4;73;91;warn_speed_bumper;0;0;73;91
c262b365323e4949b39a261bbb83671a.jpg;4;68;60;warn_crosswalk;0;0;68;60
adb45f8c1b574b2e866e2456c96b88ac.jpg;4;47;40;warn_wild_animals;0;0;47;40
db1f759faf68402db6a57202296efd9c.jpg;4;27;28;prio_stop;0;0;27;28
5266212811d74185bc8d238b0b95032f.jpg;4;41;47;forb_speed_over_30;0;0;41;47
75de8ec7a33e4c5dbe190114a3a2ebe6.jpg;4;55;182;warn_construction;0;0;55;182
c059a2c9f8c242cb82b3a793efe7789e.jpg;4;74;170;warn_construction;0;0;74;170
0b42aaf034424649b4214aab67853311.jpg;4;42;54;mand_pass_left_right;0;0;42;54
572cc476332048a3b68fedaaf0dd534b.jpg;4;78;80;warn_construction;0;0;78;80
21fdab265e1640c688dcb2e2ef4d6ee2.jpg;4;79;84;forb_weight_over_7.5t;0;0;79;84
4bad6db617804a7c9bfbc3f46de7bc74.jpg;4;44;34;forb_speed_over_30;0;0;44;34
41dde243d5014d498ddf543b3fdb4862.jpg;4;40;33;forb_overtake;0;0;40;33
112162aa90d2446ea5073b8592c5d35a.jpg;4;26;56;info_one_way_traffic;0;0;26;56
4025176d446f457fac58b54ae6c5759d.jpg;4;46;56;info_crosswalk;0;0;46;56
ef3ef6ca42364769a2c25fef0c3f8df1.jpg;4;43;46;forb_weight_over_7.5t;0;0;43;46
3dd1868cc270418c8ab6b37a6c31372f.jpg;4;67;64;mand_pass_left_right;0;0;67;64
632109b3f59545aab5f6ba0cd5b549a0.jpg;4;64;61;forb_weight_over_7.5t;0;0;64;61
5bfb6245b5f34f77970809d13db264e4.jpg;4;25;24;warn_crosswalk;0;0;25;24
2a8bd2cb44294a3784870fbe02f4726c.jpg;4;21;25;forb_speed_over_30;0;0;21;25
af075536d31f45dab4ca39dd2f367a68.jpg;4;72;73;forb_speed_over_30;0;0;72;73
be09185f1aa24af390311565ddbb1eb6.jpg;4;100;102;warn_roundabout;0;0;100;102
9429e0d738234a0aa1850ba8d886d776.jpg;4;72;76;forb_left;0;0;72;76
23f8856eafce48bd9621cba5eb0ea732.jpg;4;70;71;prio_stop;0;0;70;71
f09681b374b04d34a5c3c024913cfa40.jpg;4;73;79;info_crosswalk;0;0;73;79
4f6ca348e5d741e2b880a935b14a0090.jpg;4;68;116;info_parking;0;0;68;116
93d94b1aac2b4bfd862fd97f40c9e54b.jpg;4;66;75;info_crosswalk;0;0;66;75
fde1152be5e344d6afbc2d1cca6d8d2c.jpg;4;60;68;mand_straigh_left;0;0;60;68
a999f33752104ff6b00b6a4abd5a8cb6.jpg;4;29;30;info_crosswalk;0;0;29;30
32b8bce60aec41aabea42f98e2cbaa83.jpg;4;33;35;prio_priority_road;0;0;33;35
fbaa5e372b844b01b55464056fc47c98.jpg;4;9;13;info_parking;0;0;9;13
fcaaa7c453d84585bf23166238356fe1.jpg;4;143;32;prio_priority_road;0;0;143;32
4a97c87b476648179626156e09b78326.jpg;4;118;31;prio_priority_road;0;0;118;31
bdfc0db9eea54e23867ab69cbe5e0d93.jpg;4;41;71;info_bus_station;0;0;41;71
2673c2334bdd43f39295c41d2675c2d2.jpg;4;43;55;forb_speed_over_30;0;0;43;55
200ddf2980ce400fa1892d7801c373bd.jpg;4;41;51;warn_roundabout;0;0;41;51
c801f259c0ea4bc5a25e962c000d7b50.jpg;4;32;30;warn_two_way_traffic;0;0;32;30
7f190721b3df46d38a3191a559517b08.jpg;4;18;27;forb_ahead;0;0;18;27
6abff228bbb345c2a6ab674659045c73.jpg;4;30;30;warn_crosswalk;0;0;30;30
9f0c8f85c2aa430bbec04b1fa63bfbd1.jpg;4;52;80;mand_pass_right;0;0;52;80
23f2c66fa5a845d7b85ccce984b78ed4.jpg;4;80;59;warn_crosswalk;0;0;80;59
b84e323e733645b39a76fec5335881c5.jpg;4;16;13;warn_roundabout;0;0;16;13
ef6973defc434e56be63cb76a2179eff.jpg;4;50;54;prio_priority_road;0;0;50;54
0121af3cb98d4c618fa2af4902f8faf2.jpg;4;45;46;info_crosswalk;0;0;45;46
4458cd72c5234c969d8b1c715ef1532d.jpg;4;59;70;mand_straight_right;0;0;59;70
b1573571b2eb4520bae7338317218c2a.jpg;4;41;41;mand_straight_right;0;0;41;41
6fcd83ebd8524cc5927e53a1d09bd634.jpg;4;88;138;forb_ahead;0;0;88;138
0695376c04d0469f8ac8bd97995a1096.jpg;4;37;35;forb_right;0;0;37;35
79cd7c9a546349da93e4a6804f1e8204.jpg;4;8;12;info_highway;0;0;8;12
fb7cff10a2184eafb882af7fad862f98.jpg;4;21;24;forb_speed_over_130;0;0;21;24
3be805f6bf8c47de976829526b9f60a6.jpg;4;22;25;forb_speed_over_130;0;0;22;25
b7dc475d5ab54aef8870f548c47a063f.jpg;4;42;38;warn_wild_animals;0;0;42;38
cf0212ca612448178e8528d88cd17d76.jpg;4;124;134;info_crosswalk;0;0;124;134
7250c2fafafa44eab925e384e0f8c3e8.jpg;4;52;117;prio_stop;0;0;52;117
9872de428c514304add176dd2d3465c7.jpg;4;34;46;warn_children;0;0;34;46
3aaad73818c04eb3b5f97efaa83aabdc.jpg;4;35;32;warn_crosswalk;0;0;35;32
a047511841b345da96aee9c78efd3422.jpg;4;34;34;forb_speed_over_40;0;0;34;34
34071c7b1e1c4320bfb53dd039f28228.jpg;4;24;26;forb_speed_over_5;0;0;24;26
1ffcd2e10bf34fc29e1f972fc9daea2a.jpg;4;45;49;mand_pass_left_right;0;0;45;49
9e8c7b113d8c47e9ba7f2552b29220d3.jpg;4;44;47;forb_weight_over_7.5t;0;0;44;47
bdb2033f7a774d8c932d13714c9a29eb.jpg;4;15;15;info_crosswalk;0;0;15;15
7084c635afbe46a8ac4951d018221783.jpg;4;27;26;warn_domestic_animals;0;0;27;26
2525c3bf30a54192adb3d4f7c49aef1a.jpg;4;28;25;warn_wild_animals;0;0;28;25
59d5ba0a6e35460781e151e54ae5bd6d.jpg;4;27;38;forb_speed_over_10;0;0;27;38
3b4cb001c59849068d37b02a4c5e2518.jpg;4;28;42;mand_straight;0;0;28;42
905a1658928c42a99d82f2bbb0011b2f.jpg;4;60;50;warn_construction;0;0;60;50
036d172b31754d22ac4c8e6081b8bb7b.jpg;4;55;131;prio_stop;0;0;55;131
251dfca8bf0141aab602043820462066.jpg;4;67;128;mand_straight_right;0;0;67;128
08a70fff3bfb47dd8b1792a5f21a06fe.jpg;4;66;37;forb_speed_over_30;0;0;66;37
be29faa639424226b50963465752cc6e.jpg;4;51;51;forb_speed_over_30;0;0;51;51
bea447579abb4255b7f70b8d3f5b4586.jpg;4;55;48;warn_roundabout;0;0;55;48
6820cabdc3824eeca90230b493cd4cef.jpg;4;16;16;mand_roundabout;0;0;16;16
86cc45892ddd4a18ba8d71a4d7941454.jpg;4;18;19;prio_give_way;0;0;18;19
07f08ca3e62b4e3ea58a150f34a1bbd8.jpg;4;12;12;mand_pass_right;0;0;12;12
c7c3f31284b04740a5b97bb57a101b34.jpg;4;53;49;warn_roundabout;0;0;53;49
abe60bb2f57d480cb2bcfb409ab980da.jpg;4;45;34;forb_overtake;0;0;45;34
42bf9836d65049478595eab8c44d2859.jpg;4;168;164;prio_stop;0;0;168;164
6f632b172b3d4d73b0e86fb89964ed30.jpg;4;165;160;forb_right;0;0;165;160
2a865848ab6a45d89be70614723692cb.jpg;4;38;37;forb_speed_over_5;0;0;38;37
18772f35b9824fc781d7450a6a98384f.jpg;4;36;37;forb_overtake;0;0;36;37
2d37eb85eadf46a4a5e1d42a5e757d5e.jpg;4;36;35;info_crosswalk;0;0;36;35
54d8698208284e21a67d97b83e857918.jpg;4;85;80;forb_stopping;0;0;85;80
3f559f68ff5f4e829c2f1584981bf3c1.jpg;4;94;85;warn_construction;0;0;94;85
3990389a08a34aca9e42c37ee69edc85.jpg;4;80;80;forb_right;0;0;80;80
f29904cad7a34d60941ea4201ce8fdef.jpg;4;105;29;forb_speed_over_70;0;0;105;29
c30e02bda4824624ba6c4852598fe0b3.jpg;4;112;31;forb_speed_over_70;0;0;112;31
c44c484c8e29495e88e8991abe20c80b.jpg;4;42;45;forb_speed_over_70;0;0;42;45
f7586a9635ab46779a752de08acdb170.jpg;4;59;51;warn_two_way_traffic;0;0;59;51
879bf3422b6a4ad8ba6553e1aa7e919a.jpg;4;57;56;info_crosswalk;0;0;57;56
d209c06ff86b4651b859aebe2053c097.jpg;4;47;94;forb_speed_over_70;0;0;47;94
88e4fa1da94743e2bd120e41b82c904f.jpg;4;41;39;prio_give_way;0;0;41;39
52c09a85ad5a43159f70cf1ea079e26a.jpg;4;21;43;info_crosswalk;0;0;21;43
45ddc25964ab49bf8e1efae231c8cde8.jpg;4;40;41;mand_left_right;0;0;40;41
7a0bb0791254469fa258f3a9b664d34d.jpg;4;147;134;warn_poor_road_surface;0;0;147;134
3186901f434645f69fc46488a2c7502e.jpg;4;89;78;info_one_way_traffic;0;0;89;78
006ff7bb33f041bdac3a9cf8591608ba.jpg;4;70;74;mand_bike_lane;0;0;70;74
1bb10db595bd42e483eec7508b4998fb.jpg;4;37;73;mand_straigh_left;0;0;37;73
2c10c7a915974d64a13aff8768ffa951.jpg;4;89;79;warn_wild_animals;0;0;89;79
8756b2b0592043e9a52486adb2a7aea0.jpg;4;57;56;mand_bike_lane;0;0;57;56
ca1d7c8b2ae34271b8cee0cc3b145172.jpg;4;57;57;forb_stopping;0;0;57;57
5887d68d57784297b1deb274ae226512.jpg;4;11;12;info_crosswalk;0;0;11;12
a42d30263c97404e985c72859bd0f436.jpg;4;20;21;mand_pass_left_right;0;0;20;21
3c717ee78f5643988cd27a0e8cdbd319.jpg;4;32;27;warn_roundabout;0;0;32;27
d5e2532ee7f84413b5839e439b907840.jpg;4;30;28;forb_trucks;0;0;30;28
622ca8c20b694fffbb18546d1632e613.jpg;4;31;29;mand_pass_right;0;0;31;29
ec72bd4f7f5a4a299e48c5af80fb534a.jpg;4;82;85;forb_right;0;0;82;85
fe451ebac5e645f185fdfa199d17cea8.jpg;4;68;92;info_parking;0;0;68;92
e8dabbf18f1e4597889910ee4373cc86.jpg;4;41;41;info_crosswalk;0;0;41;41
dc72e9bdf37c4d5ba7ce395f2b69ac34.jpg;4;32;30;info_crosswalk;0;0;32;30
4a4be2e9f26c421a871a41437b9391dc.jpg;4;28;27;mand_straight;0;0;28;27
fc20e8d8ca5442df8f7d609d0d3e0731.jpg;4;28;27;mand_straigh_left;0;0;28;27
feb97f65af9447c4bf7b7ac086e0e4be.jpg;4;12;11;info_one_way_traffic;0;0;12;11
4915bcda95534d3fa595e2d8393d962f.jpg;4;13;13;info_crosswalk;0;0;13;13
d374aefedb674a508591fd6decc086ee.jpg;4;31;43;info_one_way_traffic;0;0;31;43
0c07c506129d46e8adc733ffadfcdfdb.jpg;4;42;58;forb_speed_over_60;0;0;42;58
a83eb2a079e248159a7af7b3d910dc23.jpg;4;49;57;prio_stop;0;0;49;57
7b5f22af38f94f39875d2cb05f61c773.jpg;4;43;50;forb_right;0;0;43;50
2bc205db58ed4798974b34a0c43b794f.jpg;4;83;88;prio_give_way;0;0;83;88
3e5a3f68cd3e4888bf41cbf98c6ce32b.jpg;4;53;67;mand_right;0;0;53;67
cc98878aa271456188e3011756c7652b.jpg;4;20;18;mand_pass_right;0;0;20;18
3a5d35d61d994316adac3693ca6d0759.jpg;4;46;45;mand_pass_left_right;0;0;46;45
cd7a98e88cdf44e2b1e4914fc09f24f9.jpg;4;61;64;forb_stopping;0;0;61;64
37387b7719814ce892139970248b338f.jpg;4;71;66;info_taxi_parking;0;0;71;66
363d04efea1c42fca12729186c16c549.jpg;4;42;37;info_one_way_traffic;0;0;42;37
9e9b3c3339ea4e16b45944248cacc761.jpg;4;28;35;forb_stopping;0;0;28;35
fa0da3381d52414cba2b842d507eff07.jpg;4;30;36;forb_speed_over_40;0;0;30;36
1a99f61b9f684d879465855ecfbd75b4.jpg;4;57;58;forb_speed_over_30;0;0;57;58
76ba17c7389441e2b3665da9d88ff5f4.jpg;4;20;21;forb_speed_over_40;0;0;20;21
7fc200ba168c4f468477849ed808ec69.jpg;4;24;24;info_crosswalk;0;0;24;24
7a9c68855fd04c659d8e4c3341d15dd4.jpg;4;20;20;prio_stop;0;0;20;20
0afe0d4541c84290ac6911fe352390ce.jpg;4;21;20;forb_right;0;0;21;20
a1b22c9beddf419ba3573dbd10fe8e77.jpg;4;52;52;info_crosswalk;0;0;52;52
cdfc032ba0204cc2b1d87420033ae8bb.jpg;4;127;115;prio_give_way;0;0;127;115
ba02e16430a04536be15ff604da9045c.jpg;4;40;49;forb_left;0;0;40;49
331d08cd530247b28c19dc4523c05a14.jpg;4;53;49;prio_give_way;0;0;53;49
0c6a8ade699e4ad18084fde0cc2161cd.jpg;4;59;109;mand_right;0;0;59;109
db7ef8afc3364ca78693e8c1beba4669.jpg;4;40;112;info_crosswalk;0;0;40;112
c33d613001b9436eb46ad59a9059e35a.jpg;4;23;48;forb_stopping;0;0;23;48
3cb45e9e736a43289ba1a7dac1333a76.jpg;4;23;50;forb_left;0;0;23;50
29fd11fef7084d69be1416ef286fa64a.jpg;4;184;187;mand_straight_right;0;0;184;187
a97807303e534afd9613da53f0da2aa0.jpg;4;36;37;prio_stop;0;0;36;37
bb873ac010334c89a49c609615dc114b.jpg;4;73;77;forb_speed_over_5;0;0;73;77
2a6c2f8e9e6749f0b3a9c4605f255cbf.jpg;4;35;48;forb_weight_over_3.5t;0;0;35;48
38f7482b98334621bb58f4c1f850c4b3.jpg;4;30;30;info_crosswalk;0;0;30;30
06b26a18faac43cb9e951b9191e01209.jpg;4;25;25;forb_speed_over_60;0;0;25;25
2b1d6090e8414295ab732cf8c9ca5af2.jpg;4;73;96;forb_u_turn;0;0;73;96
